,instructor,course,term,avg_grade,avg_hours,student_learning_rating,course_structure_rating,class_environment_rating,num_enrolled,resp_rate
804,"Shafir, Gershon",HMNR 100 - Human Rights I: Introduction (A),WI21,,3.66 (B+),4.79,-1.0,-1.0,-1,-0.01
805,"Patterson, Patrick H.",HMNR 100 - Human Rights I: Introduction (A),WI20,,-1,6.79,-1.0,-1.0,-1,-0.01
806,"Shafir, Gershon",HMNR 100 - Human Rights I: Introduction (A),WI19,,-1,4.83,-1.0,-1.0,-1,-0.01
807,"Patterson, Patrick H.",HMNR 100 - Human Rights I: Introduction (A),WI18,,-1,7.5,-1.0,-1.0,-1,-0.01
808,"Patterson, Patrick H.",HMNR 100 - Human Rights I: Introduction (A),WI17,,-1,8.04,-1.0,-1.0,-1,-0.01
809,"Patterson, Patrick H.",HMNR 100 - Human Rights I: Introduction (A),WI16,,-1,9.0,-1.0,-1.0,-1,-0.01
810,"Patterson, Patrick H.",HMNR 100 - Human Rights I: Introduction (A),WI15,,-1,9.17,-1.0,-1.0,-1,-0.01
811,"Patterson, Patrick H.",HMNR 100 - Human Rights I: Hist. & Theory (A),WI14,,-1,8.94,-1.0,-1.0,-1,-0.01
812,"Meade, Everard",HMNR 100 - Human Rights I: Hist. & Theory (A),WI13,,3.46 (B+),8.0,-1.0,-1.0,-1,-0.01
813,"Meade, Everard",HMNR 100   - Human Rights I: Hist. & Theory (A),WI12,,3.14 (B),6.94,-1.0,-1.0,-1,-0.01
814,"Meade, Everard",HMNR 100   - Human Rights I: Hist. & Theory (A),WI11,,3.45 (B+),4.98,-1.0,-1.0,-1,-0.01
815,"Meade, Everard",HMNR 100 - Human Rights I: Hist. & Theory (A),WI10,,3.48 (B+),4.94,-1.0,-1.0,-1,-0.01
816,"Meade, Everard",HMNR 100 - Human Rights I: Hist. & Theory (A),WI09,,3.57 (B+),4.4,-1.0,-1.0,-1,-0.01
817,"Morris, Karcher William",ECE 5 - Intro to ECE (A00),SP24,3.44,7.67,4.92,4.64,4.55,26,0.23079999999999998
818,"Morris, Karcher William",ECE 5 - Intro to ECE (A00),WI24,3.48,6.71,4.61,4.38,4.47,78,0.21789999999999998
819,"Morris, Karcher William",ECE 5 - Intro to ECE (A00),FA23,3.48,7.83,4.63,4.45,4.71,162,0.43210000000000004
820,"Morris, Karcher William",ECE 5 - Intro to ECE (A00),S223,3.48,6.82,4.7,4.6,4.95,28,0.3929
821,"Morris, Karcher William",ECE 5 - Intro to ECE (A00),SP23,3.48,6.88,4.63,4.46,4.75,55,0.2909
822,"Sahay, Rajeev",ECE 15 - Engineering Computation (A00),SP24,2.92,7.78,4.53,4.45,4.61,86,0.6395000000000001
823,"Wang, Edward Jay",ECE 15 - Engineering Computation (A00),WI24,2.38,7.77,4.17,3.98,4.37,154,0.2013
824,"Schurgers, Curt",ECE 15 - Engineering Computation (A00),FA23,2.84,8.31,4.44,4.22,4.6,178,0.6629
825,"Wang, Edward Jay",ECE 16 - Rapid Hardware & Software Dsn (A00),SP24,3.45,10.10,4.36,4.42,4.5,31,0.35479999999999995
826,"Khoshabeh, Ramsin",ECE 16 - Rapid Hardware & Software Dsn (A00),WI24,3.16,10.50,4.88,4.9,4.78,32,0.3125
827,"Sahay, Rajeev",ECE 17 - Object-Oriented Programming (A00),SP24,3.17,6.91,4.6,4.54,4.76,64,0.7343999999999999
828,"Sahay, Rajeev",ECE 17 - Object-Oriented Programming (A00),FA23,3.16,7.40,4.65,4.57,4.64,81,0.642
829,"Dey, Sujit",ECE 25 - Introduction to Digital Design (A00),SP24,2.62,7.00,4.08,3.9,4.22,50,0.26
830,"Morris, Karcher William",ECE 25 - Introduction to Digital Design (A00),WI24,2.74,6.78,4.37,4.26,4.59,134,0.5448
831,"Liu, Zhaowei",ECE 25 - Introduction to Digital Design (A00),FA23,3.17,7.59,3.9,3.7,4.33,64,0.46880000000000005
832,"Mir Arabbaygi, Siavash",ECE 30 - Intro to Computer Engineering (A00),SP24,2.76,9.40,3.8,3.76,4.15,115,0.21739999999999998
833,"Mir Arabbaygi, Siavash",ECE 30 - Intro to Computer Engineering (A00),FA23,2.77,8.33,4.28,4.26,4.44,78,0.30770000000000003
834,"Taur, Yuan",ECE 35 - Introduction to Analog Design (A00),SP24,2.43,6.67,3.89,3.64,4.1,75,0.28
835,"Sahay, Rajeev",ECE 35 - Introduction to Analog Design (A00),WI24,2.93,8.80,4.55,4.5,4.59,149,0.6376
836,"Schurgers, Curt",ECE 35 - Introduction to Analog Design (A00),FA23,2.84,8.97,4.53,4.45,4.7,144,0.6528
837,"Schurgers, Curt",ECE 35 - Introduction to Analog Design (B00),FA23,2.73,9.06,4.61,4.49,4.7,126,0.5476
838,"Zeger, Kenneth A.",ECE 45 - Circuits and Systems (A00),SP24,2.58,8.54,3.88,3.78,4.31,156,0.3397
839,"Franceschetti, Massimo",ECE 45 - Circuits and Systems (A00),WI24,2.51,9.14,3.48,3.38,4.04,168,0.4167
840,"Antipa, Nicholas A",ECE 45 - Circuits and Systems (A00),FA23,2.68,8.68,4.16,4.05,4.45,101,0.33659999999999995
841,"Alcantara, Eldridge Escubido",ECE 45 - Circuits and Systems (A00),S323,3.01,9.71,4.88,4.93,4.89,40,0.875
842,"Baghdadchi, Saharnaz",ECE 65 - Components & Circuits Lab (A00),SP24,2.83,8.45,4.46,4.36,4.59,152,0.7303000000000001
843,"Baghdadchi, Saharnaz",ECE 65 - Components & Circuits Lab (A00),WI24,2.88,8.18,4.53,4.49,4.63,168,0.7202
844,"Baghdadchi, Saharnaz",ECE 65 - Components & Circuits Lab (A00),FA23,2.88,8.20,4.38,4.43,4.65,74,0.6757
845,"Saad, Andrew S",ECE 65 - Components & Circuits Lab (A00),S123,2.92,8.13,4.53,4.38,4.47,30,0.5333
846,"Baghdadchi, Saharnaz",ECE 65 - Components & Circuits Lab (A00),SP23,2.88,7.95,4.33,4.43,4.54,161,0.7267
847,"Baghdadchi, Saharnaz",ECE 100 - Linear Electronic Systems (A00),SP24,2.8,11.74,4.33,4.32,4.64,118,0.6609999999999999
848,"Hall, Drew A.",ECE 100 - Linear Electronic Systems (A00),FA23,2.75,9.34,4.08,3.99,4.18,89,0.42700000000000005
849,"Bharadia, Dinesh",ECE 101 - Linear Systems Fundamentals (A00),SP24,3.04,8.00,3.71,3.71,4.08,83,0.747
850,"Baghdadchi, Saharnaz",ECE 101 - Linear Systems Fundamentals (A00),WI24,2.67,8.15,4.3,4.37,4.55,137,0.7226
851,"Siegel, Paul H.",ECE 101 - Linear Systems Fundamentals (A00),FA23,3.05,8.66,4.28,4.21,4.41,136,0.7132
852,"Wu, Yifan",ECE 101 - Linear Systems Fundamentals (A00),S223,3.1,9.06,4.31,4.23,4.41,-1,-0.01
853,"Le, Hanh-Phuc",ECE 102 - Intro/Active Circuit Design (A00),WI24,3.19,8.18,4.41,4.09,4.36,76,0.2895
854,"Hsueh, Tzu-Chien",ECE 102 - Intro/Active Circuit Design (A00),FA23,3.1,8.93,4.36,4.2,4.53,66,0.9242
855,"Kuzum, Duygu",ECE 103 - Fundamntls/Devices & Materials (A00),SP24,3.28,7.21,4.55,4.62,4.74,43,0.44189999999999996
856,"Lo, Yu-Hwa",ECE 103 - Fundamntls/Devices & Materials (A00),WI24,3.24,7.27,3.54,3.6,4.3,35,0.3143
857,"Ng, Tse Nga",ECE 103 - Fundamntls/Devices & Materials (A00),FA23,3.37,6.88,4.22,4.22,4.52,39,0.4103
858,"Fullerton, Eric E",ECE 107 - Electromagnetism (B00),SP24,2.89,10.50,4.22,4.14,4.48,58,0.4483
859,"Lomakin, Vitaliy",ECE 107 - Electromagnetism (A00),WI24,3.03,7.43,4.45,4.46,4.67,83,0.3373
860,"Lomakin, Vitaliy",ECE 107 - Electromagnetism (A00),FA23,3.03,6.67,3.92,3.96,4.29,41,0.1463
861,"Baghdadchi, Saharnaz",ECE 107 - Electromagnetism (A00),S223,3.04,9.50,4.35,4.4,4.61,47,0.21280000000000002
862,"Kang, Mingu",ECE 108 - Digital Circuits (A00),SP24,3.37,7.06,4.43,4.2,4.42,58,0.8276000000000001
863,"Turakhia, Yatish Girish",ECE 108 - Digital Circuits (B00),FA23,3.05,8.48,4.49,4.13,4.45,27,0.8519
864,"Orlitsky, Alon",ECE 109 - Engineering Probability&Stats (A00),SP24,2.87,8.92,3.64,3.48,4.17,118,0.2288
865,"Poveda Fonseca, Jorge",ECE 109 - Engineering Probability&Stats (A00),WI24,2.88,9.51,4.16,4.09,4.45,145,0.5931000000000001
866,"Zeger, Kenneth A.",ECE 109 - Engineering Probability&Stats (A00),FA23,2.57,7.37,4.24,4.03,4.57,133,0.2857
867,"Turakhia, Yatish Girish",ECE 111 - Advanced Digital Design Proj (A00),SP24,3.4,6.65,4.19,4.11,4.38,126,0.7540000000000001
868,"Eldon, John",ECE 111 - Advanced Digital Design Proj (A00),WI24,3.33,6.70,4.15,4.2,4.4,202,0.2525
869,"Koushanfar, Farinaz",ECE 111 - Advanced Digital Design Proj (A00),FA23,3.3,7.50,3.82,3.53,3.8,62,0.2258
870,"Karna, Vishal",ECE 111 - Advanced Digital Design Proj (A00),S323,3.55,8.75,4.84,4.88,4.88,34,0.2353
871,"Turakhia, Yatish Girish",ECE 111 - Advanced Digital Design Proj (A00),SP23,3.45,8.19,4.24,4.03,4.34,168,0.6131000000000001
872,"Yip, Michael",ECE 115 - Fast Prototyping (A00),SP24,3.69,12.33,4.54,4.4,4.38,26,0.4615
873,"Esmaili, Gholamreza",ECE 121A - Power Sys Analysis & Fundmntls (A00),FA23,3.13,9.50,4.55,4.13,4.58,43,0.23260000000000003
874,"Esmaili, Gholamreza",ECE 121B - Energy Conversion (A00),WI24,3.06,9.18,4.06,3.91,4.22,37,0.3243
875,"Sievenpiper, Daniel F.",ECE 123 - Antenna Systems Engineering (A00),SP24,2.85,7.15,4.46,4.37,4.35,33,0.39390000000000003
876,"Le, Hanh-Phuc",ECE 125A - Intro to Power Electronics I (A00),WI24,3.12,9.32,4.12,3.81,3.93,46,0.413
877,"Esmaili, Gholamreza",ECE 125B - Intro to Power Electronics II (A00),SP24,3.5,9.00,4.21,4.13,4.27,21,0.619
878,"Esmaili, Gholamreza",ECE 128A - Real Wrld Pwr Grid Operation (A00),FA23,2.85,8.13,4.28,4.26,4.56,65,0.1231
879,"Esmaili, Gholamreza",ECE 128B - Power Grid Modernization (A00),WI24,3.19,6.87,3.93,3.86,4.2,70,0.2143
880,"Ng, Tse Nga",ECE 134 - Electrnc Materls Sci/Integ Cir (A00),SP24,3.15,6.25,4.51,4.54,4.58,34,0.3824
881,"Ng, Tse Nga",ECE 134 - Electrnc Materls Sci/Integ Cir (A00),SP23,3.02,6.43,4.64,4.54,4.68,39,0.1795
882,"Kuzum, Duygu",ECE 135A - Semiconductor Physics (B00),FA23,3.38,6.15,4.77,4.6,4.61,27,0.4815
883,"Dayeh, Shadi Ahmad",ECE 135B - Electronic Devices (A00),WI24,3.46,9.67,4.75,4.49,4.46,18,0.5
884,"Dayeh, Shadi Ahmad",ECE 136L - Microelectronics Laboratory (A00),SP24,3.49,9.00,4.78,4.33,4.64,20,0.35000000000000003
885,"Nomura, Kenji",ECE 139 - SemicndctorDeviceModelng/Desgn (A00),SP24,3.85,5.00,5.0,5.0,5.0,20,0.15
886,"Khoshabeh, Ramsin",ECE 140A - The Art of Product Eng I (A00),WI24,3.43,11.03,4.39,4.24,4.3,102,0.3235
887,"Khoshabeh, Ramsin",ECE 140B - The Art of Product Eng II (A00),SP24,3.17,12.00,4.48,4.18,4.35,61,0.2459
888,"Gessner, Richard K.",ECE 141A - Software Foundations I (A00),WI24,2.47,15.30,4.45,4.2,4.67,61,0.37700000000000006
889,"Gessner, Richard K.",ECE 141B - Software Foundations II (A00),SP24,3.19,11.63,4.69,4.69,4.68,21,0.381
890,"Unpingco, Jose H.",ECE 143 - Programming for Data Analysis (A00),WI24,3.88,5.90,4.52,4.47,4.61,92,0.5870000000000001
891,"Unpingco, Jose H.",ECE 143 - Programming for Data Analysis (A00),FA23,3.88,6.87,4.46,4.46,4.56,98,0.8571
892,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),SP23,,3.95 (A-),13.3,-1.0,-1.0,-1,-0.01
893,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),WI23,,3.84 (A-),11.5,-1.0,-1.0,-1,-0.01
894,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),FA22,,3.96 (A-),15.07,-1.0,-1.0,-1,-0.01
895,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),S222,,-1,18.5,-1.0,-1.0,-1,-0.01
896,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),SP22,,-1,13.3,-1.0,-1.0,-1,-0.01
897,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),WI22,,-1,9.83,-1.0,-1.0,-1,-0.01
898,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),FA21,,-1,10.9,-1.0,-1.0,-1,-0.01
899,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),S221,,-1,14.9,-1.0,-1.0,-1,-0.01
900,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),SP21,,-1,12.25,-1.0,-1.0,-1,-0.01
901,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),WI21,,-1,10.7,-1.0,-1.0,-1,-0.01
902,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),FA20,,-1,10.9,-1.0,-1.0,-1,-0.01
903,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (B),S220,,-1,11.25,-1.0,-1.0,-1,-0.01
904,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),WI20,,-1,11.0,-1.0,-1.0,-1,-0.01
905,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),FA19,,-1,10.5,-1.0,-1.0,-1,-0.01
906,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),S219,,-1,15.7,-1.0,-1.0,-1,-0.01
907,"de Oliveira, Mauricio",ECE 148 - Intro to Autonomous Vehicles (B),SP19,,-1,7.64,-1.0,-1.0,-1,-0.01
908,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (B),SP19,,-1,7.64,-1.0,-1.0,-1,-0.01
909,"de Oliveira, Mauricio",ECE 148 - Intro to Autonomous Vehicles (A),WI19,,-1,8.9,-1.0,-1.0,-1,-0.01
910,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),WI19,,-1,8.9,-1.0,-1.0,-1,-0.01
911,"de Oliveira, Mauricio",ECE 148 - Intro to Autonomous Vehicles (A),FA18,,-1,8.17,-1.0,-1.0,-1,-0.01
912,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),S218,,-1,14.68,-1.0,-1.0,-1,-0.01
913,"Silberman, Jack",ECE 148 - Intro to Autonomous Vehicles (A),SP18,,-1,6.79,-1.0,-1.0,-1,-0.01
914,"Kumar, Rakesh",ECE 150 - Entrepreneurship for Engineers (A00),WI24,3.44,5.89,4.22,3.98,4.28,38,0.7632
915,"Naghizadeh Ardabili, Parinaz",ECE 153 - Probability&Random Process/Eng (A00),SP24,3.19,7.73,4.22,4.25,4.53,64,0.34380000000000005
916,"Milstein, Laurence B.",ECE 155 - Digital Communications Theory (A00),FA23,3.0,6.67,4.83,4.63,4.79,7,0.8571
917,"Bharadia, Dinesh",ECE 157A - Communications Systems Lab I (A00),SP24,3.8,9.00,4.58,4.5,4.17,14,0.2143
918,"Franceschetti, Massimo",ECE 158A - Data Networks I (A00),FA23,3.38,6.18,4.18,3.89,4.03,52,0.32689999999999997
919,"Zhang, Xinyu",ECE 158B - Data Networks II (A00),SP24,3.12,9.00,4.58,4.08,4.17,17,0.1765
920,"Javidi, Tara",ECE 159 - Intro Data Proc & Info Theory (A),WI23,,-1,5.7,-1.0,-1.0,-1,-0.01
921,"Javidi, Tara",ECE 159 - Intro Data Proc & Info Theory (A),WI21,,-1,7.0,-1.0,-1.0,-1,-0.01
922,"Javidi, Tara",ECE 159 - Intro Data Proc & Info Theory (A),WI20,,-1,6.64,-1.0,-1.0,-1,-0.01
923,"Harris, Frederick Joel",ECE 161A - Intr/Digital Signal Processing (A00),FA23,3.47,6.88,3.97,3.29,4.03,68,0.3676
924,"Harris, Frederick Joel",ECE 161B - Digital Signal Processing I (A00),WI24,3.76,4.47,4.43,4.2,4.46,52,0.28850000000000003
925,"Cosman, Pamela C.",ECE 161C - Apps of Digital Signal Process (A00),SP24,3.14,6.43,4.71,4.56,4.77,29,0.4828
926,"Hsueh, Tzu-Chien",ECE 163 - Electronic Circuits & Systems (A00),SP24,3.38,8.11,4.43,4.28,4.5,63,0.8889
927,"Hall, Drew A.",ECE 164 - Analog Integrtd Circuit Design (A00),FA23,2.9,9.55,4.41,4.23,4.53,107,0.4112
928,"Mercier, Patrick Philip",ECE 165 - Digtl Integrated Circuit Desgn (A00),SP24,3.17,10.00,4.63,4.59,4.65,83,0.45780000000000004
929,"Rebeiz, Gabriel",ECE 166 - Microwave Systems and Circuits (A00),FA23,2.99,9.35,4.58,4.44,4.69,92,0.337
930,"Zheng, Yang",ECE 171A - Linear Control System Theory (A00),SP24,3.34,9.52,4.59,4.59,4.73,79,0.6581999999999999
931,"Atanasov, Nikolay A.",ECE 171A - Linear Control System Theory (A00),FA23,3.09,7.86,4.59,4.37,4.55,39,0.359
932,"Shi, Yuanyuan",ECE 171B - Linear Control System Theory (A00),FA23,3.42,9.49,4.46,4.36,4.48,41,0.9756
933,"Trivedi, Mohan M.",ECE 172A - Introductn/Intelligent Systems (A00),WI24,3.14,7.00,3.93,3.64,4.24,86,0.26739999999999997
934,"Pal, Piya",ECE 174 - Intro/Linear&Nonlinear Optimiz (A00),FA23,2.86,9.00,4.31,4.08,4.59,92,0.43479999999999996
935,"Vasconcelos, Nuno",ECE 175A - Pattrn Recogn and Machine Lrng (A00),WI24,2.9,12.00,4.06,3.68,4.03,57,0.1404
936,"Xie, Pengtao",ECE 175B - Prob Reasoning & Graphical Mod (A00),SP24,2.98,8.54,3.99,3.86,4.28,25,0.96
937,"Wang, Xiaolong",ECE 176 - Intro Deep Learning & Apps (A00),WI24,3.84,10.65,4.41,4.27,4.36,149,0.21480000000000002
938,"Antipa, Nicholas A",ECE 181 - Physical Optics&Fourier Optics (A00),WI24,3.22,6.43,4.41,4.13,4.34,31,0.2581
939,"Lomakin, Vitaliy",ECE 182 - Electromagnetic Optcs/GW&FbrOp (A00),FA23,3.64,7.50,4.06,3.56,4.56,10,0.4
940,"Mookherjea, Shayan",ECE 183 - Optical Electronics (A00),SP24,3.48,5.60,4.7,4.53,4.74,31,0.3226
941,"Fainman, Yeshaiahu",ECE 184 - Optical Info Proces&Holography (A00),WI24,3.62,11.25,3.81,3.06,3.56,5,0.8
942,"Papen, George C.",ECE 185 - Lasers and Modulators (A),SP22,,-1,10.5,-1.0,-1.0,-1,-0.01
943,"Papen, George C.",ECE 185 - Lasers and Modulators (A),SP20,,-1,7.0,-1.0,-1.0,-1,-0.01
944,"Papen, George C.",ECE 185 - Lasers and Modulators (A),SP19,,-1,11.3,-1.0,-1.0,-1,-0.01
945,"Papen, George C.",ECE 185 - Lasers and Modulators (A),SP17,,-1,13.83,-1.0,-1.0,-1,-0.01
946,"Papen, George C.",ECE 185 - Lasers and Modulators (A),SP16,,-1,10.5,-1.0,-1.0,-1,-0.01
947,"Papen, George C.",ECE 185 - Lasers and Modulators (A),SP13,,-1,12.5,-1.0,-1.0,-1,-0.01
948,"Papen, George C.",ECE 185   - Lasers and Modulators          (B),SP12,,-1,9.93,-1.0,-1.0,-1,-0.01
949,"Papen, George C.",ECE 185   - Lasers and Modulators          (A),SP11,,-1,12.5,-1.0,-1.0,-1,-0.01
950,"Papen, George C.",ECE 185 - Lasers and Modulators          (A),SP10,,-1,8.1,-1.0,-1.0,-1,-0.01
951,"LIU, ZHAOWEI",ECE 185 - Lasers and Modulators          (A),SP09,,-1,3.83,-1.0,-1.0,-1,-0.01
952,"Lee, Sing H.",ECE 185 - Lasers and Modulators          (A),SP08,,-1,4.83,-1.0,-1.0,-1,-0.01
953,"Zhang, Xinyu",ECE 191 - Engineering Group Design Proj (A00),WI24,3.34,11.80,4.0,3.5,4.17,20,0.25
954,"Morris, Karcher William",ECE 196 - Eng Hands-on Group Project (A00),SP24,3.81,12.33,3.92,3.92,4.25,24,0.125
955,"Morris, Karcher William",ECE 196 - Eng Hands-on Group Project (B00),SP24,3.81,5.50,4.94,4.69,4.88,21,0.1905
956,"Morris, Karcher William",ECE 196 - Eng Hands-on Group Project (A00),FA23,3.87,10.00,4.83,4.79,4.79,27,0.22219999999999998
957,"Morris, Karcher William",ECE 196 - Eng Hands-on Group Project (A00),SP23,3.87,8.33,4.0,4.0,4.27,24,0.125
958,"Morris, Karcher William",ECE 196 - Eng Hands-on Group Project (B00),SP23,3.85,10.00,-1.0,-1.0,-1.0,11,0.2727
959,"Cezo, Katharine",ENVR 30 - Intro to Environmental Studies (A00),FA23,3.65,5.51,4.45,4.5,4.59,177,0.774
960,"Daly, Heather Marie",ENVR 102 - Selected Topics/Environmntl St (A00),SP24,3.85,3.00,4.81,4.81,4.86,21,0.619
961,"Montejo, Carolina",ENVR 102 - Selected Topics/Environmntl St (B00),SP24,3.9,1.67,5.0,5.0,5.0,14,0.2143
962,"Lin, Cindy Jih-Shing",ENVR 102 - Selected Topics/Environmntl St (C00),SP24,3.18,3.73,4.58,4.18,4.55,25,0.88
963,"Patterson, Timothy Raymond",ENVR 110 - Environmental Law (A00),WI24,3.62,4.11,4.5,4.5,4.68,59,0.30510000000000004
964,"Daly, Heather Marie",ENVR 111 - Env Law & Fed Indian Policy (A00),FA23,3.54,5.00,4.8,4.65,4.8,16,0.3125
965,"Uyeda, Kellie Ann",ENVR 120 - Coastal Ecology (A00),WI24,3.79,3.75,4.75,4.74,4.71,15,0.5333
966,"Siapno, Jacqueline A",ENVR 140 - Wilderness and Human Values (A00),SP24,3.88,2.83,4.36,4.17,4.41,43,0.2791
967,"Siapno, Jacqueline A",ENVR 141 - Wilderness & HumanValue Worksh (A00),WI24,4.0,5.00,4.33,4.18,4.42,5,0.6
968,"Daly, Heather Marie",ENVR 152 - IndigenousApproach/ClimChange (A00),WI24,3.9,3.86,4.61,4.29,4.68,15,0.4667
969,"Taylor, Jennifer Rebecca",ESYS 101 - Environmental Biology (A00),FA23,3.57,5.21,4.24,4.02,4.26,138,0.1812
970,"Haase, Jennifer Susan",ESYS 102 - The Solid and Fluid Earth (A00),WI24,3.51,5.25,3.61,3.55,4.34,86,0.8256
971,"Lerner, Amy M",ESYS 103 - Envrnmntl Chall: Science & Sol (A00),SP24,3.55,4.19,4.48,4.45,4.66,181,0.2652
972,"Hetherington, Elizabeth Dorsey",ESYS 187A - Senior Internship Project I (A00),FA23,,6.00,3.78,4.47,4.9,22,0.2273
973,"Hetherington, Elizabeth Dorsey",ESYS 187A - Senior Internship Project I (B00),FA23,,5.63,3.38,3.89,4.14,57,0.1404
974,"Hetherington, Elizabeth Dorsey",ESYS 187B - Senior Internship Project II (A00),WI24,,4.60,3.88,4.06,4.5,39,0.1282
975,"Hetherington, Elizabeth Dorsey",ESYS 187B - Senior Internship Project II (B00),WI24,,6.80,4.17,4.46,4.86,48,0.20829999999999999
976,"Hetherington, Elizabeth Dorsey",ESYS 187C - Envir Sys/Senior Seminar (A00),SP24,3.62,6.02,4.4,4.46,4.7,87,0.5402
977,"Frank, Ross H.",ETHN 1R - R-Intro: Land and Labor (A00),FA23,3.76,5.91,4.31,4.25,4.44,431,0.40840000000000004
978,"Sasaki, Christen T",ETHN 2R - R-Intro:CirculationsofDifferen (A00),WI24,3.84,3.44,4.52,4.47,4.59,448,0.35710000000000003
979,"Streeby, Shelley",ETHN 3R - R-Intro: Making Culture (A00),SP24,3.75,3.64,4.17,4.27,4.36,358,0.2402
980,"Fuste, Jose Ignacio",ETHN 30 - Intro Chicanx & Latinx Studies (A00),SP24,3.45,3.50,4.61,4.5,4.69,108,0.1852
981,"Patel, Shaista",ETHN 100A - Theoretical Approaches (A00),FA23,3.69,5.38,4.71,4.52,4.75,37,0.3514
982,"Gosin Wisniewski, Monika N.",ETHN 100B - InterdisciplinaryMethodologies (A00),WI24,3.57,4.83,4.5,4.55,4.75,25,0.48
983,"Espiritu, Yen",ETHN 100H - Honors Research Design (A00),WI24,4.0,6.00,5.0,5.0,4.88,6,0.6667000000000001
984,"Marez, Curtis F.",ETHN 101 - Ethnic Images in Film (A00),WI24,3.79,3.41,4.52,4.48,4.58,104,0.2788
985,"Marez, Curtis F.",ETHN 101TV - Ethnic Images on TV (A00),SP24,3.98,3.29,4.8,4.8,4.84,53,0.26420000000000005
986,"Streeby, Shelley",ETHN 103 - Environmental Racism (A00),WI24,3.78,4.83,4.26,4.39,4.57,69,0.36229999999999996
987,"Noeuv, Amira",ETHN 103 - Environmental Racism (A00),S223,3.53,6.43,4.79,4.68,4.81,35,0.2
988,"Man, Simeon S",ETHN 103A - United States & Pacific World (A),WI22,,-1,4.21,-1.0,-1.0,-1,-0.01
989,"Man, Simeon S",ETHN 103A - United States & Pacific World (A),FA20,,-1,2.83,-1.0,-1.0,-1,-0.01
990,"Fuste, Jose Ignacio","ETHN 104 - Race, Space, & Segregation (A00)",WI24,3.83,4.00,4.83,4.72,4.93,68,0.3529
991,"Choi, Esther Min","ETHN 104 - Race, Space, & Segregation (A00)",S123,4.0,5.00,4.36,4.38,4.62,35,0.2857
992,"Hankins, Sarah E.","ETHN 108 - Race, Culture & Social Change (A00)",SP24,3.68,5.09,4.3,4.32,4.43,34,0.3235
993,"McFee, Rochelle Alexia",ETHN 109 - Race & Social Movements (A00),S223,3.7,5.56,4.28,3.97,4.23,35,0.2571
994,"Klann, Mary Cameron",ETHN 112A - NativeAm& Indigenous Hist US I (A00),WI24,4.0,3.67,4.81,4.89,4.91,35,0.2571
995,"Werner, Bradley T.",ETHN 113A - Decolonizing Geology (A00),SP24,3.74,3.00,5.0,5.0,5.0,14,0.2143
996,"Frank, Ross H.",ETHN 114A - Representing Native America (A00),WI24,3.68,5.00,4.67,4.33,4.58,10,0.3
997,"Frank, Ross H.",ETHN 114B - Rep Native Am -Exhibit Design (B),WI15,,-1,4.5,-1.0,-1.0,-1,-0.01
998,"Steelman, Katherine Wallis",ETHN 116 - US-Mexico Bordr/Comp. Perspect (A00),WI24,3.84,3.86,4.86,4.75,4.71,32,0.2188
999,"Choi, Esther Min",ETHN 117 - Organic Social Movements (A00),FA23,4.0,5.00,4.43,4.5,4.84,27,0.5185000000000001
1000,"Assefafeleke, Christine Abine",ETHN 118 - Contemprary Immigration Issues (A00),S123,3.27,5.71,4.5,4.14,4.61,31,0.2258
1001,"Espiritu, Yen",ETHN 118 - Contemprary Immigration Issues (A00),SP23,3.45,5.50,4.67,4.53,4.7,48,0.8333
1002,"Alvarez, Luis A",ETHN 120D - Race & Oral Hist. in San Diego (A00),SP24,3.92,5.67,5.0,5.0,5.0,21,0.1429
1003,"Espiritu, Yen",ETHN 120D - Race & Oral Hist. in San Diego (A00),SP23,4.0,5.00,4.8,4.15,4.5,15,0.3333
1004,"Choi, Esther Min",ETHN 121R - R-Contemp Asian American Hist (A00),FA23,4.0,5.00,4.73,4.73,4.84,35,0.4571
1005,"Tran, Ly Thi Hai",ETHN 122 - Asian American Cult & Identity (A00),FA23,4.0,5.45,4.57,4.48,4.53,34,0.3235
1006,"Tran, Ly Thi Hai",ETHN 123 - Asian American Politics (A),WI23,,3.61 (B+),3.5,-1.0,-1.0,-1,-0.01
